alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,6,6,1000,constant,0.1773666666666669,0.1641514190165668,0.1905819143167669,separated,60,0.95,mixture/0.1/6/5/6
0.1,6,7,400,constant,-0.2000833333333335,-0.298489678504832,-0.101676988161835,nonseparated,60,0.95,mixture/0.1/6/5/7
0.1,6,7,1000,constant,-0.0975999999999998,-0.1509912061325153,-0.0442087938674842,nonseparated,60,0.95,mixture/0.1/6/5/7
0.1,6,8,400,constant,0.1203333333333336,0.0784970380386853,0.1621696286279819,separated,60,0.95,mixture/0.1/6/5/8
0.1,6,8,1000,constant,0.1737333333333336,0.1463698372315826,0.2010968294350846,separated,60,0.95,mixture/0.1/6/5/8
0.1,6,9,400,constant,0.0591666666666667,-0.2908053344946637,0.2221729944981552,uncertain,60,0.95,mixture/0.1/6/5/9
0.1,6,9,1000,constant,0.1931333333333333,-0.0269633592187851,0.2076203800749759,uncertain,60,0.95,mixture/0.1/6/5/9
0.1,6,10,400,constant,0.1359166666666668,0.1216417983609394,0.1501915349723941,separated,60,0.95,mixture/0.1/6/5/10
0.1,6,10,1000,constant,0.1460666666666664,0.1375586794382,0.1545746538951329,separated,60,0.95,mixture/0.1/6/5/10
0.1,6,11,400,constant,-0.0099166666666667,-0.0626738875625422,0.0428405542292086,uncertain,60,0.95,mixture/0.1/6/5/11
0.1,6,11,1000,constant,0.0333666666666667,-0.0006510528286906,0.0673843861620241,uncertain,60,0.95,mixture/0.1/6/5/11
0.1,6,12,400,constant,-0.3284166666666667,-0.3979640386115565,-0.2588692947217769,nonseparated,60,0.95,mixture/0.1/6/5/12
0.1,6,12,1000,constant,-0.3030666666666665,-0.3425012676560622,-0.2636320656772708,nonseparated,60,0.95,mixture/0.1/6/5/12
0.1,6,13,400,constant,0.1836666666666665,0.1223682007166895,0.2449651326166435,separated,60,0.95,mixture/0.1/6/5/13
0.1,6,13,1000,constant,0.2214666666666666,0.1985708237610153,0.2347413187990998,separated,60,0.95,mixture/0.1/6/5/13
0.1,6,14,400,constant,0.3732500000000002,0.3184144997998596,0.4280855002001408,separated,60,0.95,mixture/0.1/6/5/14
